Order Date,Ship Mode,Customer Name,Segment,City,State,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
2013/2/9,Second Class,Michael Stewart,Corporate,Dallas,Texas,Technology,Accessories,Memorex Micro Travel Drive 8 GB,20.8,2,0.2,6.5
2013/1/2,Standard Class,Victoria Wilson,Corporate,Medina,Ohio,Office Supplies,Labels,Avery 505,23.68,2,0.2,8.88
2013/1/2,Standard Class,Victoria Wilson,Corporate,Medina,Ohio,Furniture,Bookcases,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,452.45,5,0.5,-244.323
2013/1/2,Standard Class,Victoria Wilson,Corporate,Medina,Ohio,Technology,Phones,Speck Products Candyshell Flip Case,62.982,3,0.4,-14.6958
2013/1/2,Standard Class,Victoria Wilson,Corporate,Medina,Ohio,Technology,Machines,Cisco 9971 IP Video Phone Charcoal,1188,9,0.7,-950.4
2013/1/2,Standard Class,Victoria Wilson,Corporate,Medina,Ohio,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,89.584,2,0.2,4.4792
2014/10/29,Standard Class,Jonathan Howell,Consumer,Los Angeles,California,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",93.06,6,0,26.0568
2014/10/29,Standard Class,Jonathan Howell,Consumer,Los Angeles,California,Technology,Phones,Adtran 1202752G1,302.376,3,0.2,22.6782
2013/12/24,First Class,Joni Blumstein,Consumer,Dublin,Ohio,Office Supplies,Fasteners,OIC Bulk Pack Metal Binder Clips,5.584,2,0.2,1.8148
2013/12/24,First Class,Joni Blumstein,Consumer,Dublin,Ohio,Office Supplies,Paper,"While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle",22.704,6,0.2,8.2302
2013/12/24,First Class,Joni Blumstein,Consumer,Dublin,Ohio,Office Supplies,Binders,Ibico Standard Transparent Covers,19.776,4,0.7,-13.8432
2013/12/24,First Class,Joni Blumstein,Consumer,Dublin,Ohio,Furniture,Furnishings,"Executive Impressions 14"" Two-Color Numerals Wall Clock",72.704,4,0.2,19.0848
2013/12/24,First Class,Joni Blumstein,Consumer,Dublin,Ohio,Technology,Machines,Swingline SM12-08 MicroCut Jam Free Shredder,479.988,4,0.7,-383.9904
2013/12/24,First Class,Joni Blumstein,Consumer,Dublin,Ohio,Office Supplies,Art,Stanley Bostitch Contemporary Electric Pencil Sharpeners,27.168,2,0.2,2.7168
2013/8/9,Standard Class,David Smith,Corporate,Detroit,Michigan,Office Supplies,Art,"Sanford Uni-Blazer View Highlighters, Chisel Tip, Yellow",2.2,1,0,0.968
2013/8/9,Standard Class,David Smith,Corporate,Detroit,Michigan,Furniture,Tables,Bevis 36 x 72 Conference Tables,622.45,5,0,136.939
2013/8/9,Standard Class,David Smith,Corporate,Detroit,Michigan,Office Supplies,Storage,Rogers Deluxe File Chest,21.98,1,0,0.2198
2012/9/13,Standard Class,Erin Ashbrook,Corporate,Charlotte,North Carolina,Office Supplies,Binders,GBC Instant Index System for Binding Systems,18.648,7,0.7,-12.432
2015/4/8,Standard Class,Christopher Schild,Home Office,Tampa,Florida,Furniture,Tables,Bush Advantage Collection Round Conference Table,233.86,2,0.45,-102.048
2015/4/8,Standard Class,Christopher Schild,Home Office,Tampa,Florida,Furniture,Tables,Bretford Rectangular Conference Table Tops,620.6145,3,0.45,-248.2458
2015/4/8,Standard Class,Christopher Schild,Home Office,Tampa,Florida,Office Supplies,Binders,GBC Instant Index System for Binding Systems,5.328,2,0.7,-3.552
2015/4/8,Standard Class,Christopher Schild,Home Office,Tampa,Florida,Furniture,Furnishings,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",258.072,3,0.2,0
2015/4/8,Standard Class,Christopher Schild,Home Office,Tampa,Florida,Technology,Accessories,Logitech P710e Mobile Speakerphone,617.976,3,0.2,-7.7247
2015/11/13,Standard Class,David Bremer,Corporate,Santa Clara,California,Office Supplies,Paper,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),10.56,2,0,4.752
2014/6/5,Second Class,Ken Lonsdale,Consumer,Chicago,Illinois,Office Supplies,Paper,Xerox 1957,25.92,5,0.2,9.396
2014/6/5,Second Class,Ken Lonsdale,Consumer,Chicago,Illinois,Furniture,Furnishings,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,419.68,5,0.6,-356.728
2014/6/5,Second Class,Ken Lonsdale,Consumer,Chicago,Illinois,Furniture,Furnishings,Staple-based wall hangings,11.688,3,0.6,-4.6752
2014/6/5,Second Class,Ken Lonsdale,Consumer,Chicago,Illinois,Technology,Phones,PureGear Roll-On Screen Protector,31.984,2,0.2,11.1944
2014/6/5,Second Class,Ken Lonsdale,Consumer,Chicago,Illinois,Furniture,Tables,KI Conference Tables,177.225,5,0.5,-120.513
2014/6/5,Second Class,Ken Lonsdale,Consumer,Chicago,Illinois,Furniture,Furnishings,Eldon 100 Class Desk Accessories,4.044,3,0.6,-2.8308
2014/6/5,Second Class,Ken Lonsdale,Consumer,Chicago,Illinois,Office Supplies,Art,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",7.408,2,0.2,1.2038
2014/12/11,Second Class,Logan Haushalter,Consumer,San Francisco,California,Furniture,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",321.568,2,0.2,28.1372
2014/9/12,Standard Class,Kelly Collister,Consumer,San Diego,California,Office Supplies,Paper,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",7.61,1,0,3.5767
2014/9/12,Standard Class,Kelly Collister,Consumer,San Diego,California,Technology,Accessories,Logitech P710e Mobile Speakerphone,3347.37,13,0,636.0003
2014/12/11,First Class,Delfina Latchford,Consumer,New York City,New York,Office Supplies,Storage,"Fellowes Personal Hanging Folder Files, Navy",80.58,6,0,22.5624
2014/12/11,First Class,Delfina Latchford,Consumer,New York City,New York,Office Supplies,Envelopes,Tyvek Side-Opening Peel & Seel Expanding Envelopes,361.92,4,0,162.864
2013/11/28,Standard Class,Dan Reichenbach,Corporate,Chicago,Illinois,Furniture,Furnishings,Eldon 100 Class Desk Accessories,12.132,9,0.6,-8.4924
2013/11/28,Standard Class,Dan Reichenbach,Corporate,Chicago,Illinois,Office Supplies,Storage,"Belkin 19"" Vented Equipment Shelf, Black",82.368,2,0.2,-19.5624
2013/11/28,Standard Class,Dan Reichenbach,Corporate,Chicago,Illinois,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",53.92,5,0.2,4.044
2013/11/28,Standard Class,Dan Reichenbach,Corporate,Chicago,Illinois,Technology,Phones,Logitech Mobile Speakerphone P710e - speaker phone,647.904,6,0.2,56.6916
2015/12/2,Second Class,Craig Carreira,Consumer,New York City,New York,Technology,Accessories,Sabrent 4-Port USB 2.0 Hub,20.37,3,0,6.9258
2015/12/2,Second Class,Craig Carreira,Consumer,New York City,New York,Office Supplies,Storage,Safco Industrial Shelving,221.55,3,0,6.6465
2015/12/2,Second Class,Craig Carreira,Consumer,New York City,New York,Office Supplies,Binders,Acco 3-Hole Punch,17.52,5,0.2,6.132
2015/6/9,Standard Class,Dorris liebe,Corporate,Pasadena,Texas,Office Supplies,Appliances,Eureka Disposable Bags for Sanitaire Vibra Groomer I Upright Vac,1.624,2,0.8,-4.466
2012/9/19,Second Class,Sean Braxton,Corporate,Houston,Texas,Technology,Machines,Lexmark MX611dhe Monochrome Laser Printer,3059.982,3,0.4,-509.997
2012/9/19,Second Class,Sean Braxton,Corporate,Houston,Texas,Technology,Machines,Xerox WorkCentre 6505DN Laser Multifunction Printer,2519.958,7,0.4,-251.9958
2014/6/7,Standard Class,Roy Collins,Consumer,Chicago,Illinois,Technology,Phones,Cisco Small Business SPA 502G VoIP phone,328.224,4,0.2,28.7196
2013/11/10,Standard Class,Alan Hwang,Consumer,Brentwood,California,Technology,Accessories,Microsoft Sculpt Comfort Mouse,79.9,2,0,35.156
2015/6/17,Standard Class,Claudia Bergmann,Corporate,Chapel Hill,North Carolina,Office Supplies,Art,"Quartet Omega Colored Chalk, 12/Pack",14.016,3,0.2,4.7304
2014/1/22,Standard Class,Paul Gonzalez,Consumer,Morristown,New Jersey,Office Supplies,Fasteners,Bagged Rubber Bands,7.56,6,0,0.3024
2015/12/10,Standard Class,Christine Abelman,Corporate,Cincinnati,Ohio,Office Supplies,Storage,Safco Commercial Shelving,37.208,1,0.2,-7.4416
2015/12/10,Standard Class,Christine Abelman,Corporate,Cincinnati,Ohio,Office Supplies,Envelopes,"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",57.576,3,0.2,21.591
2015/12/29,Second Class,Kristen Hastings,Corporate,San Francisco,California,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,725.84,4,0,210.4936
2013/7/30,First Class,Helen Andreada,Consumer,San Francisco,California,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,209.93,7,0,92.3692
2013/7/30,First Class,Helen Andreada,Consumer,San Francisco,California,Furniture,Furnishings,Regeneration Desk Collection,5.28,3,0,2.3232
2013/7/30,First Class,Helen Andreada,Consumer,San Francisco,California,Office Supplies,Binders,Presstex Flexible Ring Binders,10.92,3,0.2,4.095
2015/9/17,First Class,Barry Blumstein,Corporate,Inglewood,California,Office Supplies,Paper,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",8.82,2,0,4.0572
2015/9/17,First Class,Barry Blumstein,Corporate,Inglewood,California,Office Supplies,Art,Newell 330,5.98,1,0,1.5548
2015/10/14,Standard Class,Andrew Gjertsen,Corporate,Philadelphia,Pennsylvania,Office Supplies,Paper,"Post-it “Important Message” Note Pad, Neon Colors, 50 Sheets/Pad",11.648,2,0.2,4.0768
2015/10/14,Standard Class,Andrew Gjertsen,Corporate,Philadelphia,Pennsylvania,Office Supplies,Paper,"Adams Write n' Stick Phone Message Book, 11"" X 5 1/4"", 200 Messages",18.176,4,0.2,5.9072
2015/10/14,Standard Class,Andrew Gjertsen,Corporate,Philadelphia,Pennsylvania,Office Supplies,Storage,Eldon Simplefile Box Office,59.712,6,0.2,5.9712
2015/10/14,Standard Class,Andrew Gjertsen,Corporate,Philadelphia,Pennsylvania,Office Supplies,Labels,Avery 489,24.84,3,0.2,8.694
2013/9/26,Second Class,Steven Cartwright,Consumer,Houston,Texas,Office Supplies,Binders,Round Ring Binders,2.08,5,0.8,-3.432
2013/9/26,Second Class,Steven Cartwright,Consumer,Houston,Texas,Technology,Phones,Bose SoundLink Bluetooth Speaker,1114.4,7,0.2,376.11
2013/11/2,Standard Class,Jas O'Carroll,Consumer,Los Angeles,California,Furniture,Tables,"Bevis Round Bullnose 29"" High Table Top",1038.84,5,0.2,51.942
2014/12/19,Second Class,Alan Haines,Corporate,Tamarac,Florida,Office Supplies,Binders,GBC VeloBinder Electric Binding Machine,254.058,7,0.7,-169.372
2014/12/19,Second Class,Alan Haines,Corporate,Tamarac,Florida,Office Supplies,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",194.528,2,0.2,24.316
2014/12/19,Second Class,Alan Haines,Corporate,Tamarac,Florida,Office Supplies,Supplies,Premier Automatic Letter Opener,961.48,5,0.2,-204.3145
2014/11/21,Second Class,Nick Zandusky,Home Office,Columbus,Ohio,Office Supplies,Fasteners,Advantus SlideClip Paper Clips,19.096,7,0.2,6.6836
2014/11/21,Second Class,Nick Zandusky,Home Office,Columbus,Ohio,Office Supplies,Labels,Avery 512,18.496,8,0.2,6.2424
2014/11/21,Second Class,Nick Zandusky,Home Office,Columbus,Ohio,Technology,Accessories,Logitech Wireless Gaming Headset G930,255.984,2,0.2,54.3966
2014/11/21,Second Class,Nick Zandusky,Home Office,Columbus,Ohio,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Medium Cherry Finish",86.97,3,0.5,-48.7032
2014/10/29,Standard Class,Jonathan Doherty,Corporate,Belleville,New Jersey,Office Supplies,Paper,Xerox 223,32.4,5,0,15.552
2014/10/29,Standard Class,Jonathan Doherty,Corporate,Belleville,New Jersey,Office Supplies,Storage,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",1082.48,8,0,10.8248
2014/10/29,Standard Class,Jonathan Doherty,Corporate,Belleville,New Jersey,Office Supplies,Paper,Xerox 1939,56.91,3,0,27.3168
2014/10/29,Standard Class,Jonathan Doherty,Corporate,Belleville,New Jersey,Furniture,Furnishings,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",77.6,4,0,38.024
2014/10/29,Standard Class,Jonathan Doherty,Corporate,Belleville,New Jersey,Office Supplies,Binders,Avery Premier Heavy-Duty Binder with Round Locking Rings,14.28,1,0,6.5688
2015/11/20,Standard Class,Jonathan Howell,Consumer,Chicago,Illinois,Furniture,Tables,BPI Conference Tables,219.075,3,0.5,-131.445
2013/5/4,Second Class,Alan Schoenberger,Corporate,New York City,New York,Furniture,Furnishings,Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp,26.8,2,0,12.864
2012/12/30,Standard Class,Ken Brennan,Corporate,Taylor,Michigan,Office Supplies,Art,Newell 350,9.84,3,0,2.8536
2012/6/1,Standard Class,Corey Roper,Home Office,Lakewood,New Jersey,Office Supplies,Binders,"GBC Clear Cover, 8-1/2 x 11, unpunched, 25 covers per pack",45.48,3,0,20.9208
2012/6/1,Standard Class,Corey Roper,Home Office,Lakewood,New Jersey,Office Supplies,Art,Boston Heavy-Duty Trimline Electric Pencil Sharpeners,289.2,6,0,83.868
2015/4/16,First Class,Shahid Hopkins,Consumer,Arlington,Virginia,Office Supplies,Art,Faber Castell Col-Erase Pencils,4.89,1,0,2.0049
2012/9/27,Standard Class,Thomas Seio,Corporate,Hackensack,New Jersey,Furniture,Furnishings,"Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black",87.54,3,0,37.6422
2012/8/9,Standard Class,Andy Gerbode,Corporate,Saint Petersburg,Florida,Technology,Phones,AT&T 1070 Corded Phone,178.384,2,0.2,22.298
2012/8/9,Standard Class,Andy Gerbode,Corporate,Saint Petersburg,Florida,Office Supplies,Paper,Xerox 21,15.552,3,0.2,5.4432
2012/12/28,First Class,Sung Pak,Corporate,Philadelphia,Pennsylvania,Office Supplies,Art,"Boston School Pro Electric Pencil Sharpener, 1670",99.136,4,0.2,8.6744
2012/11/4,Standard Class,Nathan Mautz,Home Office,New York City,New York,Furniture,Chairs,DMI Arturo Collection Mission-style Design Wood Chair,135.882,1,0.1,24.1568
2012/11/4,Standard Class,Nathan Mautz,Home Office,New York City,New York,Technology,Machines,Canon imageCLASS MF7460 Monochrome Digital Laser Multifunction Copier,3991.98,2,0,1995.99
2012/11/4,Standard Class,Nathan Mautz,Home Office,New York City,New York,Technology,Phones,Panasonic Kx-TS550,275.94,6,0,80.0226
2012/11/4,Standard Class,Nathan Mautz,Home Office,New York City,New York,Technology,Accessories,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,360,4,0,129.6
2012/11/4,Standard Class,Nathan Mautz,Home Office,New York City,New York,Office Supplies,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",43.57,1,0,13.071
2012/9/19,Standard Class,Frank Atkinson,Corporate,Long Beach,California,Office Supplies,Fasteners,OIC Binder Clips,7.16,2,0,3.58
2014/4/24,Standard Class,Grace Kelly,Corporate,Hesperia,California,Office Supplies,Binders,Ibico Laser Imprintable Binding System Covers,251.52,6,0.2,81.744
2014/4/24,Standard Class,Grace Kelly,Corporate,Hesperia,California,Technology,Accessories,Logitech Wireless Headset h800,99.99,1,0,34.9965
2014/8/31,First Class,Patrick O'Brill,Consumer,Philadelphia,Pennsylvania,Technology,Phones,Aastra 57i VoIP phone,290.898,3,0.4,-67.8762
2014/8/31,First Class,Patrick O'Brill,Consumer,Philadelphia,Pennsylvania,Office Supplies,Storage,"File Shuttle II and Handi-File, Black",54.224,2,0.2,3.389
2014/8/31,First Class,Patrick O'Brill,Consumer,Philadelphia,Pennsylvania,Furniture,Chairs,Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs,786.744,4,0.3,-258.5016
2014/8/31,First Class,Patrick O'Brill,Consumer,Philadelphia,Pennsylvania,Office Supplies,Labels,Round Specialty Laser Printer Labels,100.24,10,0.2,33.831
2014/8/31,First Class,Patrick O'Brill,Consumer,Philadelphia,Pennsylvania,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,37.764,6,0.7,-27.6936
2014/4/26,Second Class,John Lucas,Consumer,Philadelphia,Pennsylvania,Technology,Phones,AT&T 841000 Phone,82.8,2,0.4,-20.7
2014/4/26,Second Class,John Lucas,Consumer,Philadelphia,Pennsylvania,Office Supplies,Binders,Ibico Recycled Grain-Textured Covers,20.724,2,0.7,-13.816
2014/4/26,Second Class,John Lucas,Consumer,Philadelphia,Pennsylvania,Office Supplies,Binders,Wilson Jones Custom Binder Spines & Labels,4.896,3,0.7,-3.4272
2013/9/1,Second Class,Doug Bickford,Consumer,Los Angeles,California,Office Supplies,Binders,Storex Dura Pro Binders,4.752,1,0.2,1.6038
2013/9/1,Second Class,Doug Bickford,Consumer,Los Angeles,California,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier,959.984,2,0.2,335.9944
2013/9/1,Second Class,Doug Bickford,Consumer,Los Angeles,California,Office Supplies,Binders,Avery Non-Stick Binders,14.368,4,0.2,4.49
2012/7/12,Standard Class,Alyssa Crouse,Corporate,San Francisco,California,Office Supplies,Binders,Tuff Stuff Recycled Round Ring Binders,7.712,2,0.2,2.7956
2012/7/12,Standard Class,Alyssa Crouse,Corporate,San Francisco,California,Furniture,Tables,Hon 5100 Series Wood Tables,698.352,3,0.2,-17.4588
2012/4/13,Second Class,Jonathan Doherty,Corporate,Philadelphia,Pennsylvania,Office Supplies,Art,Newell 314,17.856,4,0.2,1.116
2012/4/13,Second Class,Jonathan Doherty,Corporate,Philadelphia,Pennsylvania,Office Supplies,Binders,Fellowes PB200 Plastic Comb Binding Machine,509.97,10,0.7,-407.976
2012/4/13,Second Class,Jonathan Doherty,Corporate,Philadelphia,Pennsylvania,Office Supplies,Fasteners,Staples,30.992,13,0.2,10.0724
2012/4/13,Second Class,Jonathan Doherty,Corporate,Philadelphia,Pennsylvania,Technology,Phones,"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White",71.928,12,0.4,8.3916
2013/12/20,Standard Class,Chad Sievert,Consumer,Austin,Texas,Office Supplies,Storage,Fellowes Super Stor/Drawer,88.8,4,0.2,-2.22
2015/6/16,Standard Class,Clay Cheatham,Consumer,San Francisco,California,Technology,Phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,47.976,3,0.2,4.7976
2014/9/2,First Class,Adam Bellavance,Home Office,New York City,New York,Technology,Accessories,Sabrent 4-Port USB 2.0 Hub,6.79,1,0,2.3086
2014/9/2,First Class,Adam Bellavance,Home Office,New York City,New York,Office Supplies,Paper,Xerox 1881,24.56,2,0,11.5432
2014/9/2,First Class,Adam Bellavance,Home Office,New York City,New York,Office Supplies,Binders,Acco Hanging Data Binders,3.048,1,0.2,1.0668
2014/9/2,First Class,Adam Bellavance,Home Office,New York City,New York,Office Supplies,Paper,Xerox 1881,49.12,4,0,23.0864
2014/9/2,First Class,Adam Bellavance,Home Office,New York City,New York,Office Supplies,Binders,GBC DocuBind P400 Electric Binding System,4355.168,4,0.2,1415.4296
2014/4/9,Standard Class,Jeremy Lonsdale,Consumer,New York City,New York,Furniture,Bookcases,Sauder Barrister Bookcases,388.704,6,0.2,-4.8588
2014/4/9,Standard Class,Jeremy Lonsdale,Consumer,New York City,New York,Office Supplies,Envelopes,"#10 Gummed Flap White Envelopes, 100/Box",8.26,2,0,3.7996
2014/4/9,Standard Class,Jeremy Lonsdale,Consumer,New York City,New York,Office Supplies,Art,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",17.04,4,0,6.9864
2014/4/9,Standard Class,Jeremy Lonsdale,Consumer,New York City,New York,Office Supplies,Paper,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",34.4,5,0,15.824
2014/4/24,Standard Class,Heather Kirkland,Corporate,Charlotte,North Carolina,Office Supplies,Paper,Southworth 25% Cotton Linen-Finish Paper & Envelopes,36.24,5,0.2,11.325
2015/3/9,First Class,Victoria Brennan,Corporate,Columbus,Georgia,Office Supplies,Appliances,Belkin 8 Outlet SurgeMaster II Gold Surge Protector with Phone Protection,647.84,8,0,168.4384
2015/3/9,First Class,Victoria Brennan,Corporate,Columbus,Georgia,Office Supplies,Labels,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",20.7,2,0,9.936
2015/9/26,Standard Class,Katrina Willman,Consumer,New York City,New York,Office Supplies,Labels,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",20.7,2,0,9.936
2015/9/26,Standard Class,Katrina Willman,Consumer,New York City,New York,Furniture,Chairs,Global Ergonomic Managers Chair,488.646,3,0.1,86.8704
2015/9/26,Standard Class,Katrina Willman,Consumer,New York City,New York,Office Supplies,Art,Newell 333,5.56,2,0,1.4456
